,age,education,balance,duration,campaign,previous,y,Marital_single,Default_yes,Housing_yes,Loan_yes,Contact_telephone
40062,33.0,3.0,154.0,111.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40063,29.0,3.0,572.0,224.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40064,36.0,3.0,1027.0,151.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40065,29.0,2.0,1779.0,400.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40066,34.0,2.0,613.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40067,26.0,2.0,132.0,217.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40068,39.0,3.0,22086.0,160.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40069,48.0,3.0,-10.0,144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40070,41.0,2.0,0.0,352.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
40071,29.0,3.0,205.0,787.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40072,33.0,3.0,317.0,323.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40073,40.0,2.0,17.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40074,32.0,3.0,4945.0,160.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40075,26.0,2.0,523.0,221.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40076,43.0,3.0,2987.0,156.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40077,30.0,3.0,419.0,194.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40078,30.0,3.0,4.0,105.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40079,38.0,2.0,1130.0,96.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40080,55.0,2.0,1662.0,94.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40081,25.0,2.0,1871.0,136.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40082,38.0,2.0,1190.0,81.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40083,41.0,3.0,3426.0,102.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40084,31.0,2.0,447.0,327.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40085,35.0,2.0,563.0,147.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
40086,31.0,2.0,6.0,121.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40087,25.0,2.0,594.0,89.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40088,44.0,2.0,1319.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40089,37.0,3.0,549.0,217.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40090,22.0,2.0,64.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40091,34.0,3.0,932.0,218.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40092,38.0,3.0,1988.0,422.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40093,31.0,3.0,617.0,1161.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40094,24.0,2.0,1957.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40095,24.0,2.0,572.0,442.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40096,38.0,3.0,5265.0,352.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40097,34.0,2.0,2918.0,246.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
40098,50.0,2.0,78.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40099,58.0,1.0,7369.0,247.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40100,32.0,3.0,252.0,216.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40101,27.0,2.0,538.0,124.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40102,30.0,3.0,3384.0,578.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40103,34.0,2.0,303.0,282.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40104,30.0,2.0,779.0,156.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40105,44.0,3.0,170.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40106,29.0,3.0,261.0,66.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40107,27.0,2.0,827.0,73.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40108,40.0,2.0,985.0,592.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40109,60.0,3.0,5003.0,125.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40110,50.0,2.0,431.0,180.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40111,28.0,2.0,538.0,114.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40112,57.0,3.0,126.0,166.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
40113,41.0,2.0,631.0,111.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40114,31.0,3.0,623.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40115,27.0,3.0,587.0,101.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40116,29.0,2.0,488.0,105.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40117,60.0,1.0,55.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40118,24.0,3.0,1693.0,1094.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40119,46.0,2.0,974.0,174.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40120,54.0,3.0,0.0,133.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40121,20.0,2.0,336.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40122,27.0,2.0,897.0,397.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40123,23.0,3.0,230.0,264.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40124,28.0,2.0,171.0,324.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40125,22.0,3.0,377.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40126,25.0,3.0,295.0,169.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40127,28.0,2.0,1633.0,275.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40128,35.0,2.0,1085.0,199.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40129,58.0,1.0,1980.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40130,57.0,3.0,1227.0,232.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40131,44.0,3.0,1933.0,462.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40132,25.0,2.0,801.0,255.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40133,31.0,1.0,1644.0,247.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40134,33.0,3.0,0.0,109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40135,26.0,2.0,2158.0,227.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
40136,40.0,2.0,1819.0,398.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40137,34.0,3.0,88.0,206.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40138,57.0,2.0,1841.0,302.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40139,25.0,3.0,42.0,149.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40140,21.0,2.0,794.0,191.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40141,36.0,3.0,2163.0,317.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40142,49.0,2.0,905.0,1543.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40143,54.0,3.0,8295.0,207.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40144,59.0,1.0,0.0,493.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40145,28.0,3.0,153.0,77.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40146,28.0,3.0,874.0,509.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
40147,24.0,3.0,1004.0,133.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40148,34.0,2.0,215.0,329.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40149,37.0,2.0,4321.0,657.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40150,55.0,2.0,366.0,365.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40151,53.0,2.0,1796.0,145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40152,30.0,3.0,0.0,159.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
40153,35.0,3.0,471.0,276.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40154,30.0,3.0,2419.0,213.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40155,25.0,3.0,289.0,604.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40156,59.0,2.0,0.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40157,35.0,1.0,745.0,522.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
40158,38.0,3.0,1187.0,76.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
40159,31.0,3.0,516.0,227.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40160,23.0,2.0,9216.0,471.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40161,42.0,1.0,8037.0,92.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40162,21.0,2.0,361.0,329.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40163,31.0,3.0,924.0,207.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40164,34.0,2.0,657.0,263.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40165,35.0,3.0,697.0,57.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40166,41.0,1.0,216.0,577.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40167,29.0,2.0,5763.0,271.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40168,26.0,2.0,611.0,455.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40169,55.0,3.0,9756.0,103.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40170,30.0,3.0,1159.0,366.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
40171,28.0,3.0,3290.0,201.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40172,31.0,2.0,1766.0,166.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40173,31.0,2.0,389.0,89.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40174,48.0,2.0,3570.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40175,31.0,2.0,582.0,548.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
40176,25.0,3.0,1693.0,96.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40177,53.0,3.0,380.0,438.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
40178,39.0,3.0,1241.0,138.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40179,38.0,2.0,1391.0,614.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40180,51.0,3.0,1315.0,303.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40181,33.0,2.0,4713.0,110.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40182,57.0,3.0,256.0,304.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40183,22.0,2.0,682.0,126.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40184,36.0,1.0,92.0,244.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40185,33.0,2.0,66.0,157.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40186,54.0,1.0,466.0,151.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40187,54.0,3.0,1510.0,800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40188,50.0,2.0,309.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40189,36.0,3.0,361.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40190,36.0,2.0,64.0,143.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40191,28.0,2.0,1448.0,130.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40192,56.0,2.0,230.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40193,50.0,2.0,1811.0,97.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40194,35.0,3.0,948.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40195,37.0,3.0,1758.0,98.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40196,37.0,3.0,0.0,257.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40197,50.0,2.0,388.0,152.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40198,52.0,1.0,426.0,252.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40199,46.0,2.0,3434.0,148.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
40200,31.0,3.0,252.0,107.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40201,38.0,3.0,1354.0,127.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40202,53.0,3.0,1061.0,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40203,49.0,3.0,6574.0,138.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40204,51.0,2.0,2094.0,458.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40205,34.0,2.0,294.0,301.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40206,33.0,3.0,1129.0,84.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40207,35.0,1.0,1177.0,243.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40208,35.0,3.0,925.0,200.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40209,25.0,3.0,6246.0,98.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40210,28.0,2.0,1363.0,431.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40211,31.0,3.0,242.0,106.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40212,32.0,3.0,8866.0,234.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40213,31.0,2.0,816.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40214,31.0,2.0,365.0,337.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40215,53.0,1.0,183.0,835.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40216,43.0,2.0,3780.0,67.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40217,50.0,2.0,3357.0,239.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40218,36.0,3.0,3407.0,993.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40219,31.0,3.0,5205.0,529.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40220,41.0,3.0,254.0,183.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40221,50.0,3.0,151.0,103.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40222,25.0,3.0,3630.0,221.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
40223,37.0,2.0,3.0,105.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40224,31.0,2.0,15187.0,127.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40225,52.0,3.0,437.0,137.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40226,24.0,3.0,1506.0,239.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40227,41.0,2.0,764.0,230.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40228,42.0,3.0,4216.0,186.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40229,30.0,3.0,27.0,175.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40230,30.0,2.0,601.0,80.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40231,25.0,3.0,12.0,126.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40232,40.0,2.0,5666.0,69.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40233,60.0,2.0,544.0,95.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40234,29.0,3.0,858.0,234.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40235,30.0,2.0,523.0,136.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40236,49.0,3.0,0.0,177.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40237,48.0,3.0,58.0,110.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40238,26.0,3.0,1444.0,139.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40239,23.0,1.0,1235.0,39.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40240,60.0,1.0,29184.0,94.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40241,22.0,2.0,1.0,263.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40242,28.0,2.0,1536.0,294.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40243,47.0,2.0,1013.0,54.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40244,40.0,3.0,10346.0,491.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40245,50.0,3.0,1612.0,532.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40246,34.0,3.0,1741.0,268.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40247,34.0,3.0,1539.0,441.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
40248,54.0,2.0,21.0,439.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40249,31.0,2.0,131.0,151.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
40250,51.0,2.0,19.0,292.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40251,33.0,3.0,1390.0,92.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40252,25.0,3.0,2206.0,114.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40253,32.0,3.0,718.0,95.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
40254,54.0,3.0,2081.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40255,29.0,3.0,4694.0,181.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40256,24.0,3.0,454.0,139.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40257,60.0,2.0,3547.0,351.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
40258,32.0,2.0,914.0,372.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40259,25.0,3.0,1185.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40260,52.0,2.0,1306.0,288.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40261,33.0,3.0,3335.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40262,34.0,2.0,172.0,177.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40263,26.0,3.0,0.0,41.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40264,59.0,2.0,259.0,415.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40265,25.0,2.0,266.0,74.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40266,26.0,3.0,617.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40267,56.0,2.0,-1206.0,382.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40268,55.0,2.0,4577.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40269,36.0,3.0,4708.0,104.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40270,47.0,3.0,372.0,257.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40271,28.0,2.0,102.0,64.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40272,58.0,1.0,1077.0,592.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40273,31.0,3.0,206.0,88.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40274,43.0,3.0,3518.0,181.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40275,25.0,2.0,505.0,284.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40276,35.0,3.0,71.0,651.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40277,31.0,2.0,1776.0,220.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40278,27.0,3.0,20585.0,188.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40279,26.0,2.0,1595.0,155.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40280,23.0,1.0,382.0,74.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40281,31.0,3.0,969.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40282,37.0,3.0,1000.0,322.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
40283,46.0,3.0,3232.0,94.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40284,35.0,3.0,2015.0,60.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40285,35.0,2.0,1701.0,175.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40286,39.0,2.0,1048.0,108.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40287,28.0,2.0,2.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40288,39.0,2.0,697.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40289,27.0,3.0,138.0,89.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40290,45.0,2.0,8319.0,75.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40291,28.0,2.0,520.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40292,46.0,3.0,0.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40293,27.0,3.0,522.0,79.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40294,49.0,3.0,561.0,173.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40295,24.0,3.0,106.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40296,60.0,3.0,2196.0,318.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40297,35.0,3.0,2461.0,205.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40298,26.0,3.0,170.0,129.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40299,37.0,1.0,189.0,162.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40300,34.0,3.0,180.0,298.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40301,28.0,3.0,502.0,136.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40302,33.0,2.0,379.0,263.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
40303,30.0,2.0,124.0,161.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40304,20.0,3.0,457.0,214.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40305,31.0,2.0,14533.0,245.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40306,29.0,2.0,2800.0,202.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40307,44.0,2.0,1127.0,399.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40308,28.0,2.0,136.0,355.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40309,25.0,2.0,548.0,281.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40310,23.0,3.0,341.0,89.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40311,53.0,2.0,2009.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40312,27.0,2.0,3629.0,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40313,30.0,3.0,2.0,102.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40314,55.0,3.0,86.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40315,50.0,3.0,1463.0,459.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40316,22.0,3.0,1161.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40317,24.0,2.0,-98.0,229.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40318,27.0,2.0,2731.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40319,48.0,3.0,2.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40320,29.0,3.0,1675.0,276.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40321,48.0,2.0,1981.0,404.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40322,58.0,3.0,6711.0,95.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40323,32.0,2.0,689.0,162.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
40324,26.0,1.0,2363.0,569.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40325,49.0,3.0,4200.0,55.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40326,27.0,2.0,246.0,453.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40327,32.0,3.0,640.0,49.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
40328,21.0,3.0,243.0,181.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40329,35.0,2.0,557.0,54.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40330,59.0,2.0,3735.0,243.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40331,24.0,2.0,987.0,208.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40332,37.0,3.0,26.0,151.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
